hospital_id,region_id,hospital_name,hospital_alternative_name,latitud,longitud,Consultas,Quirofanos,GRDxEgreso,Bienes y servicios,Remuneraciones,Dias Cama Disponibles,Consultas Urgencias,Examenes,year
133160,10,Hospital Comunitario de Achao,Hospital Achao,-42.4806,-73.4826,0.0,0.0,548.407438,--,--,6880.0,8852.0,126428.0,2018
133170,10,Hospital de Queilén,Hospital Queilen,-42.8825,-73.4697,0.0,0.0,115.773588,--,--,1460.0,7625.0,37342.0,2018
133155,10,Hospital de Ancud,Hospital Ancud,-41.8703,-73.8222,53623.0,0.0,2669.495956399993,--,--,23415.0,48281.0,364925.0,2018
104102,3,Hospital Dr. Florencio Vargas (Diego de Almagro),Hospital Diego de Almagro,-26.3799,-70.2974,0.0,0.0,,1691434,420132,,15019.0,132377.0,2018
111195,13,Hospital de Urgencia Asistencia P�blica Dr. Alejandro del R�o,Hospital De Urgencia Asistencia Publica,-33.444,-70.6385,15428.0,0.0,14699.6146,39437035,23430012,108711.0,65779.0,1014761.0,2018
123104,10,Hospital Misi�n San Juan de la Costa,,-40.4925,-73.4031,0.0,0.0,141.41908906666623,1373061,620811,4439.0,1783.0,30264.0,2018
101100,15,Hospital Dr. Juan Noé Crevanni (Arica),Hospital Doctor Juan Noé,-18.4827,-70.3126,259949.0,0.0,13382.4702,33096006,18779664,113311.0,125594.0,1376346.0,2019
102100,1,Hospital Dr. Ernesto Torres Galdames (Iquique),Hospital Iquique,-20.2139,-70.1383,148194.0,0.0,14876.1792,48149827,18335678,161383.0,113323.0,1084700.0,2019
103100,2,Hospital Dr. Leonardo Guzmán (Antofagasta),Hospital de Antofagasta,-23.6597,-70.3959,377288.0,0.0,17495.693,59550135,40618830,196717.0,88407.0,1901136.0,2019
103101,2,Hospital Dr. Carlos Cisternas (Calama),Hospital de Calama,-22.445,-68.9181,120331.0,0.0,7142.072,22271985,10462555,72833.0,83012.0,734515.0,2019
103102,2,Hospital Dr. Marcos Macuada (Tocopilla),Hospital de Tocopilla,-22.0882,-70.1929,12694.0,0.0,1225.6966163438656,4955224,2303395,14564.0,45868.0,188780.0,2019
103103,2,Hospital 21 de Mayo (Taltal),Hospital de Taltal,-25.4036,-70.4869,2875.0,0.0,739.7254375520868,2690748,811897,8008.0,22943.0,85557.0,2019
103104,2,Hospital de Mejillones,Hospital de Mejillones,-23.0931,-70.4575,136.0,0.0,216.6958290508269,1856622,634214,3285.0,21197.0,47092.0,2019
104100,3,Hospital San José del Carmen (Copiapó),Hospital Regional de Copiapó,-27.3668,-70.3417,166697.0,0.0,9223.6456,29308286,15909323,110991.0,96076.0,820549.0,2019
104101,3,Hospital Dr. Jerónimo Méndez Arancibia (Chañaral),Hospital de Chañaral,-26.3442,-70.6071,0.0,0.0,526.549030442668,2001677,399006,13715.0,23582.0,74984.0,2019
104103,3,Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz (Vallenar),Hospital de Vallenar,-28.5765,-70.3578,69495.0,0.0,4199.7844,13706512,7321064,41610.0,59670.0,443075.0,2019
104104,3,Hospital Dr. Manuel Magalhaes Medling (Huasco),Hospital de Huasco,-28.4568,-70.2929,0.0,0.0,212.93660314838945,1852665,363248,3776.0,15577.0,47696.0,2019
105100,4,Hospital San Juan de Dios (La Serena),Hospital La Serena,-29.9065,-70.2432,225896.0,0.0,13384.498,31704043,23537658,122444.0,75073.0,1115200.0,2019
105101,4,Hospital San Pablo (Coquimbo),Hospital Coquimbo,-30.0168,-71.2544,179216.0,0.0,14978.5025,33726087,23945032,122749.0,70890.0,957124.0,2019
105102,4,Hospital Dr. Antonio Tirado Lanas (Ovalle),Hospital Ovalle,-30.5991,-71.2124,165937.0,0.0,6621.945,23035768,10912014,80208.0,67401.0,1027025.0,2019
105103,4,Hospital Dr. Humberto Elorza Cortés (Illapel),Hospital Illapel,-31.6277,-71.3682,53361.0,0.0,3342.567512095806,7139493,2509217,25935.0,31572.0,228900.0,2019
105104,4,Hospital de Salamanca,Hospital Salamanca,-31.6344,-71.3425,1307.0,0.0,461.1077425925429,3486473,1570721,6977.0,88600.0,146030.0,2019
105105,4,Hospital San Juan de Dios (Combarbalá),Hospital Combarbalá,-31.2125,-71.2355,0.0,0.0,397.3057145480548,2246681,657884,7347.0,12099.0,66297.0,2019
105106,4,Hospital Dr. José Arraño (Andacollo),Hospital de Andacollo,-29.9047,-71.5976,0.0,0.0,180.1887244759635,1767938,699929,5476.0,13725.0,75609.0,2019
105107,4,Hospital San Juan de Dios (Vicuña),Hospital Vicuña,-30.0309,-70.7087,0.0,0.0,729.5722676302928,2450575,911654,10702.0,25928.0,175688.0,2019
105108,4,Hospital San Pedro (Los Vilos),Hospital Los Vilos,-31.9075,-71.5144,4156.0,0.0,727.9292623300812,3283223,1229482,12405.0,28309.0,195589.0,2019
106100,5,Hospital Carlos Van Buren (Valparaíso),Hospital Carlos Van Buren,-33.0458,-71.6229,246901.0,0.0,16927.6525,50823380,29480956,155019.0,176575.0,1442709.0,2019
106103,5,Hospital Claudio Vicuña ( San Antonio),Hospital Claudio Vicuña,-33.5996,-71.5598,74316.0,0.0,4997.0725,13594411,7903548,60422.0,70459.0,622692.0,2019
106104,5,Hospital Del Salvador (Valparaíso),Hospital Del Salvador,-33.0472,-71.3567,15820.0,0.0,757.4114656462323,5748247,2042561,31854.0,0.0,0.0,2019
106105,5,Hospital San José (Casablanca),Hospital San José Casablanca,-33.3205,-71.4102,0.0,0.0,399.9836913090005,2530334,892864,4930.0,25300.0,9514.0,2019
106102,5,Hospital Dr. Eduardo Pereira Ramírez (Valparaíso),Hospital Doctor Eduardo Pereira,-33.0384,-71.6264,67814.0,0.0,4673.0112,12988790,5916748,56522.0,0.0,854640.0,2019
107100,5,Hospital Dr. Gustavo Fricke (Viña del Mar),Hospital Doctor Gustavo Fricke,-33.0214,-71.5537,268590.0,0.0,26070.084,56341420,44804928,193722.0,135045.0,1915631.0,2019
107101,5,Hospital San Martín (Quillota),Hospital de Quillota,-32.8833,-71.2482,140275.0,0.0,7177.2926,20265726,11990646,88781.0,80070.0,1138532.0,2019
107102,5,Hospital de Quilpué,Hospital de Quilpué,-33.0458,-71.4457,78748.0,0.0,5181.4824,17755025,7942737,53144.0,76219.0,513037.0,2019
107103,5,Hospital Dr. Mario Sánchez Vergara (La Calera),Hospital de La Calera,-32.7875,-71.2035,9798.0,0.0,1666.807581150465,5051299,1390701,15226.0,38892.0,133889.0,2019
107110,5,Hospital Centro Geriátrico Paz de la Tarde (Limache),Hospital Geriátrico Paz de la Tarde,-33.0098,-71.2544,4890.0,0.0,609.2893133892856,2848924,750737,22418.0,0.0,0.0,2019
107104,5,Hospital Santo Tomás (Limache),Hospital de Limache,-33.0103,-71.2549,2272.0,0.0,1532.9140609612027,5338439,1424748,20805.0,51399.0,194255.0,2019
107105,5,Hospital San Agustín (La Ligua),Hospital de La Ligua,-32.4478,-71.2316,12751.0,0.0,1159.255884305598,4690728,1262289,21535.0,39328.0,118864.0,2019
107106,5,Hospital Dr. Víctor Hugo Moll (Cabildo),Hospital Cabildo,-32.4285,-71.0639,1148.0,0.0,609.6248098239182,1988083,664012,7665.0,24950.0,102285.0,2019
107107,5,Hospital de Petorca,Hospital Petorca,-32.2594,-70.9392,1172.0,0.0,387.05926606407934,1504112,301695,6570.0,11665.0,6998.0,2019
107108,5,Hospital Adriana Cousiño (Quintero),Hospital de Quintero,-32.7844,-71.5269,2234.0,0.0,968.4131648419076,3727904,1773327,9216.0,51722.0,266043.0,2019
107109,5,Hospital Juana Ross de Edwards (Peñablanca - Villa Alemana),Hospital Peñablanca,-33.0424,-71.3724,501.0,0.0,2404.1762144207087,5379000,1852681,29220.0,27914.0,146634.0,2019
108100,5,Hospital de San Camilo (San Felipe),Hospital San Camilo de San Felipe,-32.7521,-70.7254,131198.0,0.0,8204.157500000001,18321076,8441600,79880.0,64708.0,737153.0,2019
108101,5,Hospital San Juan de Dios (Los Andes),Hospital San Juan de Dios de Los Andes,-32.8325,-70.5984,104018.0,0.0,6705.830800000001,14760076,8219998,57360.0,73920.0,545091.0,2019
108102,5,Hospital San Francisco (Llaillay),Hospital San Francisco de Llay Llay,-32.8377,-70.9502,2353.0,0.0,1272.7443137039827,2918618,695309,12450.0,44541.0,172158.0,2019
108104,5,Hospital San Antonio (Putaendo),Hospital San Antonio de  Putaendo,-32.6214,-70.7253,0.0,0.0,729.3745053372226,1697652,406000,10220.0,21693.0,9620.0,2019
108105,5,Hospital Psiquiátrico Dr. Philippe Pinel (Putaendo),Hospital Psiquiátrico Doctor  Philippe Pinel de Putaendo,-32.6212,-70.7263,0.0,0.0,833.3980860614021,6912652,2132298,94788.0,5996.0,0.0,2019
115100,6,Hospital Regional de Rancagua,Hospital Rancagua,-34.1713,-70.7449,256064.0,0.0,21292.6042,59679307,37082080,199181.0,102936.0,2218070.0,2019
115101,6,Hospital Santa Filomena (Graneros),Hospital Graneros,-34.0667,-70.7264,0.0,0.0,856.8893057430644,3028939,746366,9490.0,42919.0,217685.0,2019
115102,6,Hospital de Coínco,Hospital Coínco,-34.2667,-70.9933,0.0,0.0,537.5008283668265,1854371,419742,5208.0,18345.0,70379.0,2019
115103,6,Hospital Del Salvador (Peumo),Hospital Peumo,-34.3903,-71.2542,0.0,0.0,766.3188821925605,2323522,642108,17442.0,24977.0,123838.0,2019
115104,6,Hospital Dr. Ricardo Valenzuela Sáez (Rengo),Hospital de Rengo,-34.4065,-70.8587,67112.0,0.0,4165.919439279895,6218558,9400986,40885.0,90388.0,806738.0,2019
115105,6,Hospital San Vicente de Tagua-Tagua,Hospital San Vicente,-34.4487,-70.9682,26979.0,0.0,2352.3799393123027,4017873,2315565,17855.0,72907.0,364528.0,2019
115106,6,Hospital de Pichidegua,Hospital Pichidegua,-34.2998,-71.2786,0.0,0.0,473.94339186680486,1506731,394314,4566.0,29090.0,69241.0,2019
115107,6,Hospital San Juan de Dios (San Fernando),Hospital San Fernando,-34.5817,-70.9899,91743.0,0.0,5951.4676,14738515,11084811,58701.0,80199.0,668229.0,2019
115108,6,Hospital Mercedes (Chimbarongo),Hospital Chimbarongo,-34.7239,-71.0394,0.0,0.0,925.5334134246648,2780671,909164,7300.0,37938.0,113007.0,2019
115109,6,Hospital de Nancagua,Hospital Nancagua,-34.7012,-71.1288,0.0,0.0,290.9500518968697,1630372,346104,3285.0,26943.0,82860.0,2019
115110,6,Hospital de Santa Cruz,Hospital Santa Cruz,-34.6364,-71.3657,42185.0,0.0,3703.5762,8110379,7785388,32048.0,66874.0,589746.0,2019
115111,6,Hospital de Marchigüe,Hospital Marchigue,-34.4231,-71.5873,0.0,0.0,195.16911994379552,1084261,400667,3276.0,8741.0,108669.0,2019
115112,6,Hospital de Pichilemu,Hospital Pichilemu,-34.3869,-72.0095,0.0,0.0,691.4558160483996,2238325,900821,8808.0,23748.0,221767.0,2019
115113,6,Hospital de Lolol,Hospital de Lolol,-34.7589,-71.6721,0.0,0.0,211.53489409637368,1388741,328826,3650.0,8843.0,106534.0,2019
115114,6,Hospital de Litueche,Hospital de Litueche,-34.1344,-71.6822,0.0,0.0,151.5309126233499,1416179,318115,2920.0,10770.0,65445.0,2019
116100,7,Hospital San Juan de Dios (Curicó),Hospital Curicó,-34.9824,-71.2433,199963.0,0.0,10132.948,25742524,22021788,111121.0,93107.0,2262302.0,2019
116101,7,Hospital de Teno,Hospital de Teno,-34.8749,-71.1676,0.0,0.0,1290.7607074675311,2211468,731279,9903.0,28680.0,132447.0,2019
116102,7,Hospital de Molina,Hospital Molina,-35.1155,-71.2826,2181.0,0.0,1641.581128439572,3267206,916898,19065.0,32809.0,233727.0,2019
116103,7,Hospital de Hualañé,Hospital Hualane,-34.9768,-71.7986,0.0,0.0,544.0151496649197,1503559,546978,4380.0,14283.0,174802.0,2019
116104,7,Hospital de Licantén,Hospital Licantén,-34.9983,-71.8771,0.0,0.0,172.26294588489287,1651448,392239,2876.0,10192.0,132479.0,2019
116105,7,Hospital Dr. César Garavagno Burotto (Talca),Hospital Talca,-35.4232,-71.6485,480328.0,0.0,28784.25,63715817,35954548,235629.0,117347.0,3404299.0,2019
116106,7,Hospital de Curepto,Hospital Curepto,-35.0834,-72.0038,0.0,0.0,431.4160571662796,1766733,341534,2910.0,7922.0,75811.0,2019
116107,7,Hospital de Constitución,Hospital Constitución,-35.3329,-72.4162,25548.0,0.0,2222.9514642456998,5345507,1807835,28488.0,28960.0,499965.0,2019
116108,7,Hospital Presidente Carlos Ibáñez del Campo (Linares),Hospital Linares,-35.8487,-71.5901,146196.0,0.0,9177.7538,21738313,11256671,82719.0,66613.0,1161779.0,2019
116109,7,Hospital Dr. Abel Fuentealba Lagos de San Javier,Hospital San Javier,-35.5911,-71.7362,16399.0,0.0,2632.079051760459,4346090,1812267,23804.0,40129.0,222302.0,2019
116110,7,Hospital San José (Parral),Hospital Parral,-36.1438,-71.8369,29664.0,0.0,3344.52,5771356,1936143,36541.0,40126.0,344605.0,2019
116111,7,Hospital San Juan de Dios (Cauquenes),Hospital Cauquenes,-35.9637,-72.3228,31010.0,0.0,3682.733601691834,7049158,2466239,42128.0,27715.0,412460.0,2019
116112,7,Hospital Dr. Benjamín Pedreros (Chanco),Hospital Chanco,-35.7335,-72.5435,85.0,0.0,684.5705321550939,1837362,440160,7721.0,16028.0,63968.0,2019
117101,16,Hospital Clínico Herminda Martín (Chillán),Hospital de Chillán,-36.6063,-72.1024,266136.0,0.0,16194.789,47918047,27187163,172394.0,143279.0,2016991.0,2019
117102,16,Hospital de San Carlos,Hospital de San Carlos,-36.4267,-71.9592,70932.0,0.0,4673.5057,13600994,6762007,43611.0,95244.0,868304.0,2019
117103,16,Hospital Comunitario de Salud Familiar de Bulnes,Hospital de Bulnes,-36.7411,-72.2996,860.0,0.0,1867.2864250163032,3611164,1466907,19074.0,45733.0,230226.0,2019
117104,16,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay),Hospital de Yungay,-37.1013,-71.9325,0.0,0.0,1501.1191847266462,2863480,1138306,15698.0,24804.0,155239.0,2019
117106,16,Hospital Comunitario de Salud Familiar de Quirihue,Hospital de Quirihue,-36.2821,-72.5323,298.0,0.0,946.1356077086022,2956035,900000,17684.0,20029.0,160641.0,2019
117108,16,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu,Hospital de Coelemu,-36.4942,-72.7081,831.0,0.0,1138.8401944775817,3090738,1083803,17135.0,28858.0,127761.0,2019
117107,16,Hospital Comunitario de Salud Familiar de El Carmen,Hospital El Carmen,-36.5639,-72.0405,385.0,0.0,866.4077619174254,2572046,1064015,8393.0,22035.0,147193.0,2019
118100,8,Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción),Hospital Guillermo  Grant Benavente,-36.8201,-73.0503,451736.0,0.0,34459.925500000005,93791642,61306097,302112.0,142355.0,4228284.0,2019
118103,8,Hospital Traumatológico (Concepción),Hospital Traumatológico,-36.8276,-73.0565,124777.0,0.0,5082.922583649139,8665298,8216196,36058.0,0.0,29373.0,2019
118105,8,Hospital San José (Coronel),Hospital de Coronel,-37.0302,-73.1412,23495.0,0.0,3999.2995,12908784,3846210,39555.0,116609.0,715562.0,2019
118106,8,Hospital de Lota,Hospital Lota,-37.0887,-73.1581,44271.0,0.0,2799.882588817143,10569740,3642383,34402.0,56301.0,614819.0,2019
118107,8,Hospital Clorinda Avello (Santa Juana),Hospital Santa Juana,-37.1696,-72.9339,0.0,0.0,866.2921061265637,2175748,611280,14779.0,18226.0,13191.0,2019
118108,8,Hospital San Agustín de Florida,Hospital Florida,-36.8227,-72.6696,0.0,0.0,408.9172761649901,2334265,848531,5840.0,15737.0,4902.0,2019
119100,8,Hospital Las Higueras (Talcahuano),Hospital Higueras,-36.7185,-73.1217,420950.0,0.0,19974.1135,48252009,35389470,154308.0,111020.0,2357325.0,2019
119101,8,Hospital de Tomé,Hospital Tome,-36.6206,-72.9515,67205.0,0.0,3116.863544829984,9427368,3580442,33290.0,44179.0,567715.0,2019
119102,8,Hospital Penco - Lirquén,Hospital Penco Lirquén,-36.7399,-72.9955,50860.0,0.0,2296.2889196990727,9412205,4373774,21602.0,41872.0,643581.0,2019
120107,8,Hospital Comunitario Dr. Roberto Muñoz Urrutia de Huépil,Hospital Huepil,-37.6869,-72.0197,0.0,0.0,819.8909995468067,2540434,919852,6341.0,22696.0,140571.0,2019
120105,8,Hospital Comunitario de Laja,Hospital de Laja,-37.2837,-72.7105,1511.0,0.0,1033.8899083295,3643169,1543471,10220.0,31919.0,219057.0,2019
120101,8,Complejo Asistencial Dr. Víctor Ríos Ruiz (Los Ángeles),Hospital de Los Ángeles,-37.4621,-72.3604,320817.0,0.0,22717.0452,55159197,45289415,196512.0,121042.0,2818507.0,2019
120102,8,Hospital Comunitario de Mulchén,Hospital de Mulchén,-37.7222,-72.2329,0.0,0.0,2047.364169153018,4047726,1588970,31767.0,60520.0,172075.0,2019
120103,8,Hospital Comunitario de Nacimiento,Hospital de Nacimiento,-37.5079,-72.6766,0.0,0.0,1460.7045013483903,3447860,1165091,16794.0,37687.0,212710.0,2019
120104,8,Hospital Comunitario de Yumbel,Hospital de Yumbel,-37.0846,-72.5645,0.0,0.0,1540.9731580679825,2950002,1038567,19344.0,28762.0,172386.0,2019
120106,8,Hospital Comunitario de Santa Bárbara,Hospital Santa Bárbara,-37.6637,-72.0153,0.0,0.0,821.9912725527935,2981845,1036223,11872.0,28431.0,140684.0,2019
128113,8,Hospital San Vicente (Arauco),Hospital Arauco,-37.2462,-73.3219,21816.0,0.0,2434.764115287174,6575487,2983638,20346.0,42830.0,365550.0,2019
128111,8,Hospital Intercultural Kallvu Llanka (Cañete),Hospital de Cañete,-37.8047,-73.3832,30761.0,0.0,3308.340033493732,10529120,3913255,33101.0,44853.0,472083.0,2019
128112,8,Hospital de Contulmo,Hospital Contulmo,-38.0172,-73.2277,392.0,0.0,316.47901640769123,1805887,751905,3955.0,11205.0,96825.0,2019
128109,8,Hospital Provincial Dr. Rafael Avaría (Curanilahue),Hospital Curanilahue,-37.4764,-73.3437,35837.0,0.0,4120.224,14532538,5729752,37377.0,44660.0,709943.0,2019
128110,8,Hospital de Lebu,Hospital Lebu,-37.6088,-73.6595,5083.0,0.0,2078.7236943113376,6016327,2020646,23209.0,45856.0,280398.0,2019
129100,9,Hospital Dr. Mauricio Heyermann (Angol),Hospital Angol,-37.7966,-72.7099,96389.0,0.0,5957.8528,15816219,5393345,82612.0,63109.0,511219.0,2019
129106,9,Hospital San José de Victoria,Hospital Victoria,-38.2363,-72.3315,88370.0,0.0,5120.621,16043137,6678198,64173.0,54429.0,557321.0,2019
129104,9,Hospital Dr. Dino Stagno M.(Traiguén),Hospital Traiguén,-38.2502,-72.6886,5479.0,0.0,1892.6677258662987,4810739,1687378,29565.0,41275.0,273407.0,2019
129103,9,Hospital de Collipulli,Hospital de Collipulli,-37.9536,-72.4364,142.0,0.0,902.1690685922564,3144328,1017333,9987.0,43213.0,141909.0,2019
129101,9,Hospital de Purén,Hospital Purén,-38.0503,-72.6734,47.0,0.0,727.7543379973987,2065617,775962,8005.0,20308.0,76247.0,2019
129107,9,Hospital Dr. Oscar Hernández E.(Curacautín),Hospital Curacautín,-38.4353,-71.8888,299.0,0.0,1018.9837128275066,2828847,1073529,8922.0,24313.0,173114.0,2019
129108,9,Hospital de Lonquimay,Hospital de Lonquimay,-38.4476,-71.2306,0.0,0.0,920.6634163935784,2263203,547555,7160.0,14239.0,87911.0,2019
121113,9,Hospital Dr. Eduardo González Galeno (Cunco),Hospital de Cunco,-38.9325,-72.0292,1237.0,0.0,1110.9241170661685,2890645,1160099,7824.0,26614.0,103637.0,2019
121114,9,Hospital Intercultural de Nueva Imperial,Hospital Nueva Imperial,-38.7449,-72.9503,57595.0,0.0,3364.8936000000003,12689002,8033244,53959.0,47871.0,1049964.0,2019
121121,9,Hospital de Villarrica,Hospital Villarica,-39.2868,-72.2278,46309.0,0.0,2543.0356,8739386,4096290,20815.0,54237.0,540992.0,2019
121115,9,Hospital de Carahue,Hospital Carahue,-38.7082,-73.1669,0.0,0.0,860.3863056460788,2907600,997363,10950.0,35887.0,146645.0,2019
121119,9,Hospital de Gorbea,Hospital Gorbea,-39.0973,-72.6763,0.0,0.0,646.490945119845,2132505,835863,9681.0,22300.0,165614.0,2019
121117,9,Hospital de Pitrufquén,Hospital Pitrufquén,-39.2291,-72.6402,54191.0,0.0,2249.6040000000003,9710146,5018836,26494.0,49095.0,730506.0,2019
121116,9,Hospital Dr. Arturo Hillerns Larrañaga (Saavedra),Hospital Puerto Saavedra,-38.7779,-73.4003,0.0,0.0,582.9498793288228,2146061,752255,8851.0,13756.0,65130.0,2019
121118,9,Hospital de Toltén,Hospital Toltén,-39.2144,-73.2075,66.0,0.0,903.1419899550582,2061463,744044,8486.0,12737.0,195483.0,2019
121111,9,Hospital de Galvarino,Hospital Galvarino,-38.4178,-72.7738,14.0,0.0,755.3618202587388,2036408,712431,9125.0,16099.0,98807.0,2019
121110,9,Hospital Dr. Abraham Godoy (Lautaro),Hospital Lautaro,-38.5277,-72.4466,55031.0,0.0,2126.7336,9936238,5788597,26280.0,28500.0,676598.0,2019
121120,9,Hospital de Loncoche,Hospital Loncoche,-39.3702,-72.6311,0.0,0.0,1175.8967151853494,2586123,1537428,15019.0,30990.0,163445.0,2019
121112,9,Hospital de Vilcún,Hospital Vilcún,-38.6547,-72.2248,955.0,0.0,968.6067746481745,1942607,830744,10522.0,21929.0,223942.0,2019
121109,9,Hospital Dr. Hernán Henríquez Aravena (Temuco),Hospital Temuco,-38.7335,-72.5963,354753.0,0.0,26321.982,69850033,61398923,249330.0,138264.0,997188.0,2019
122100,14,Hospital Clínico Regional (Valdivia),Hospital de Valdivia,-39.8099,-73.2459,278658.0,0.0,18454.975,44718404,38586618,172835.0,86463.0,2168084.0,2019
122101,14,Hospital de Corral,Hospital de Corral,-39.8826,-73.4306,0.0,0.0,380.0965799579365,1592014,529814,2582.0,11438.0,45756.0,2019
122102,14,Hospital de Los Lagos,Hospital de Los Lagos,-39.8561,-72.8254,0.0,0.0,1216.907751519475,1664166,494423,12094.0,29136.0,109249.0,2019
122103,14,Hospital de Lanco,Hospital de Lanco,-39.4529,-72.7751,2735.0,0.0,854.4759389746273,3279639,840194,7300.0,26401.0,146264.0,2019
122104,14,Hospital Juan Morey (La Unión),Hospital de La Unión,-40.2931,-73.0812,14999.0,0.0,3009.409679304877,4902951,1800600,36812.0,38256.0,284292.0,2019
122105,14,Hospital de Río Bueno,Hospital de Río Bueno,-40.3326,-72.9535,6712.0,0.0,2219.3031855350746,3219282,974888,20494.0,37517.0,271315.0,2019
122106,14,Hospital de Paillaco,Hospital de Paillaco,-40.0692,-72.8776,0.0,0.0,1171.7112022791912,2413008,472086,12174.0,41107.0,160520.0,2019
122200,14,Hospital de Mariquina,Hospital Santa Elisa De San Jose De La Mariquina,-39.5332,-72.9767,541.0,0.0,1411.2816591989397,2017100,960341,18330.0,39240.0,137713.0,2019
123100,10,Hospital Base San José de Osorno,Hospital de Osorno,-40.5744,-73.1252,244416.0,0.0,14721.558,41653613,22669638,135103.0,107486.0,1987161.0,2019
123103,10,Hospital de Puerto Octay,Hospital Puerto Octay,-40.9736,-72.9002,0.0,0.0,234.18350655376975,1923400,519970,3575.0,16582.0,127414.0,2019
123101,10,Hospital de Purranque,Hospital Purranque,-40.9074,-73.1689,3636.0,0.0,1674.646003779335,3195206,1302953,13573.0,30865.0,263812.0,2019
123102,10,Hospital de Río Negro,Hospital de Río Negro,-40.7839,-73.2163,0.0,0.0,444.7414327512527,2566281,564560,9708.0,28976.0,137341.0,2019
123105,10,Hospital del Perpetuo Socorro de Quilacahuín,Hospital del Perpetuo Socorro de Quilacahuín,-40.7554,-73.4516,0.0,0.0,100.53988702388412,1473699,440353,3285.0,1151.0,23572.0,2019
124130,10,Hospital de Calbuco,Hospital Calbuco,-41.7726,-73.1315,2619.0,0.0,1037.2733277698226,5192120,1603866,11634.0,84587.0,347342.0,2019
124120,10,Hospital de Fresia,Hospital de Fresia,-41.1517,-73.4081,957.0,0.0,495.7705890279551,2357504,1048667,7742.0,20090.0,153721.0,2019
124115,10,Hospital de Frutillar,Hospital de Frutillar,-41.1267,-73.0707,1450.0,0.0,1102.8651371351398,2282241,1068776,11669.0,17731.0,171212.0,2019
124145,10,Hospital de Futaleufú,Hospital Futaleufú,-43.1863,-71.8684,0.0,0.0,245.9744178533732,2051145,651317,2190.0,7322.0,45626.0,2019
124110,10,Hospital de Llanquihue,Hospital de Llanquihue,-41.2606,-73.0042,523.0,0.0,747.8261996502487,1714451,640791,6814.0,26815.0,154479.0,2019
124125,10,Hospital de Maullín,Hospital de Maullín,-41.6192,-73.6056,0.0,0.0,456.07424742832967,2011140,873473,9069.0,10337.0,135367.0,2019
124140,10,Hospital de Palena,Hospital de Palena,-43.6161,-71.8036,6.0,0.0,102.82882280779172,1517666,362925,1543.0,4196.0,21027.0,2019
124105,10,Hospital de Puerto Montt,Hospital de Puerto Montt,-41.4687,-72.9411,244939.0,0.0,22660.211,65400636,44831789,207903.0,114582.0,2066903.0,2019
125104,11,Hospital Dr. Jorge Ibar (Cisnes),Hospital de Cisnes,-44.7477,-72.6964,0.0,0.0,155.45053718147022,1936519,376386,3285.0,6529.0,36359.0,2019
125102,11,Hospital Dr. Leopoldo Ortega R. (Chile Chico),Hospital de Chile Chico,-46.5416,-71.7265,101.0,0.0,219.17898286771808,2121380,530264,2920.0,7356.0,74336.0,2019
125103,11,Hospital Lord Cochrane,Hospital de Cochrane,-47.2549,-72.5687,0.0,0.0,230.0956146541972,1976265,387439,2555.0,2666.0,36133.0,2019
125100,11,Hospital Regional (Coihaique),Hospital de Coyhaique,-45.5713,-72.0661,93824.0,0.0,7503.776800000001,31633831,14033033,55437.0,79290.0,1023725.0,2019
125101,11,Hospital de Puerto Aysén,Hospital de Puerto Aysén,-45.4037,-72.6993,21045.0,0.0,1870.884482881596,11940872,3359359,16060.0,30790.0,501699.0,2019
126102,12,Hospital Dr. Marco Antonio Chamorro ( Porvenir),Hospital Porvenir,-53.2984,-70.3683,0.0,0.0,407.29882558872566,2853643,1039706,5355.0,19052.0,68876.0,2019
126101,12,Hospital Dr. Augusto Essmann Burgos ( Natales),Hospital de Puerto Natales,-51.7264,-72.5143,17613.0,0.0,1924.2132997643112,10143718,3773671,21971.0,42478.0,239588.0,2019
126100,12,Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria,Hospital Regional de Punta Arenas,-53.1598,-70.9056,177671.0,0.0,10764.327,38877720,22044809,114517.0,111035.0,889738.0,2019
126704,12,Hospital Comunitario Cristina Calderón de Puerto Williams,Hospital Comunitario Cristina Calderon de Puerto Williams,-54.9334,-67.6108,50.0,0.0,61.097778320236245,1189652,618889,1825.0,6740.0,10153.0,2019
112103,13,Instituto Nacional de Enfermedades Respiratorias y Cirugía Torácica,Hospital del Tórax,-33.4428,-70.6193,50073.0,0.0,6406.6644,13648294,19718996,46880.0,0.0,540306.0,2019
112102,13,Hospital de Niños Dr. Luis Calvo Mackenna (Santiago - Providencia),Hospital Luis Calvo Mackenna,-33.4401,-70.6112,129338.0,0.0,10667.0343,26886689,22793960,66517.0,59718.0,944515.0,2019
112101,13,Hospital Dr. Luis Tisné B. (Santiago - Peñalolén),Hospital Santiago Oriente Luis Tisne,-33.4711,-70.5302,16562.0,0.0,11660.6347,24161099,12165326,107587.0,58915.0,91011.0,2019
112100,13,Hospital Del Salvador (Santiago - Providencia),Hospital Salvador,-33.4345,-70.6196,291636.0,0.0,13117.2948,41885329,63181870,122049.0,53102.0,2337243.0,2019
